Quantity,datetime
75,2018.9123287671232
45,2018.9123287671232
38,2018.9123287671232
23,2018.9123287671232
10,2018.9123287671232
50,2018.9123287671232
20,2018.9123287671232
100,2018.9123287671232
8,2018.9123287671232
80,2018.9123287671232
83,2018.9123287671232
8,2018.9123287671232
3,2018.9123287671232
24,2018.9123287671232
38,2018.9123287671232
74,2018.9123287671232
22,2018.9123287671232
100,2018.9890410958903
100,2018.9890410958903
13,2018.9890410958903
37,2018.9890410958903
68,2018.9890410958903
32,2018.9890410958903
22,2018.9890410958903
60,2018.9890410958903
85,2018.9890410958903
5,2018.9890410958903
63,2018.9890410958903
59,2018.9890410958903
75,2018.9890410958903
34,2018.9890410958903
52,2018.9890410958903
65,2018.9890410958903
16,2018.9890410958903
4,2018.9890410958903
40,2018.9890410958903
15,2018.9890410958903
59,2018.9890410958903
99,2018.9890410958903
55,2018.9890410958903
79,2018.9890410958903
11,2018.9890410958903
14,2018.9890410958903
5,2018.9890410958903
40,2018.9890410958903
20,2018.9890410958903
75,2018.9890410958903
34,2018.9890410958903
89,2018.9890410958903
48,2018.9890410958903
91,2018.9890410958903
25,2018.9890410958903
65,2018.9890410958903
46,2018.9890410958903
4,2018.9890410958903
13,2018.9890410958903
40,2018.9890410958903
80,2018.9890410958903
72,2018.9890410958903
61,2018.9890410958903
12,2019.1013698630136
37,2019.1068493150685
80,2019.1178082191782
26,2019.1205479452055
94,2019.123287671233
88,2019.1260273972603
28,2019.1342465753426
31,2019.1561643835616
93,2019.2109589041097
84,2019.2164383561644
78,2019.2191780821918
65,2019.2191780821918
97,2019.2219178082191
29,2019.2301369863014
48,2019.2328767123288
11,2019.2328767123288
10,2019.3068493150686
10,2019.317808219178
10,2019.331506849315
10,2019.331506849315
85,2019.4082191780822
5,2019.468493150685
5,2019.468493150685
4,2019.468493150685
3,2019.468493150685
5,2019.468493150685
5,2019.468493150685
19,2019.4767123287672
10,2019.5369863013698
31,2019.572602739726
73,2019.5753424657535
99,2019.5068493150684
36,2019.509589041096
58,2019.5835616438355
89,2019.5945205479452
77,2019.5945205479452
50,2019.5068493150684
6,2019.5780821917808
33,2019.5780821917808
99,2019.6027397260275
66,2019.7479452054795
14,2019.772602739726
75,2019.8109589041096
86,2019.827397260274
81,2019.849315068493
41,2019.849315068493
41,2019.849315068493
96,2019.849315068493
81,2019.849315068493
81,2019.849315068493
97,2019.8520547945207
85,2019.8520547945207
69,2019.9041095890411
13,2019.9835616438356
5,2019.9835616438356
5,2019.9835616438356
75,2019.9835616438356
4,2019.9835616438356
5,2019.9835616438356
5,2019.9835616438356
5,2019.9835616438356
55,2019.986301369863
8,2020.0082191780823
37,2019.972602739726
70,2019.9917808219177
49,2020.0027397260274
20,2020.027397260274
95,2020.0630136986301
50,2020.0794520547945
6,2020.0958904109589
19,2020.0958904109589
7,2020.0958904109589
8,2020.0958904109589
20,2020.0958904109589
11,2020.0958904109589
4,2020.0958904109589
4,2020.0958904109589
10,2020.0958904109589
6,2020.0958904109589
100,2020.1123287671232
79,2020.1123287671232
44,2020.1561643835616
100,2020.2054794520548
55,2020.2109589041097
100,2020.2109589041097
3,2020.2246575342465
17,2020.2246575342465
4,2020.2246575342465
13,2020.2246575342465
17,2020.2246575342465
9,2020.2246575342465
5,2020.2246575342465
5,2020.2246575342465
5,2020.2246575342465
8,2020.2246575342465
7,2020.2246575342465
60,2020.2246575342465
63,2020.227397260274
4,2020.2301369863014
5,2020.2493150684932
100,2020.2520547945205
56,2020.2520547945205
71,2020.268493150685
53,2020.2876712328766
50,2020.2876712328766
29,2020.3287671232877
99,2020.3205479452056
10,2020.3890410958904
94,2020.4136986301369
34,2020.4246575342465
25,2020.441095890411
51,2020.4438356164383
58,2020.4767123287672
37,2020.5479452054794
13,2020.6082191780822
30,2020.7589041095891
18,2020.7589041095891
3,2020.7589041095891
3,2020.7972602739726
24,2018.5780821917808
29,2018.5780821917808
42,2018.5780821917808
71,2018.5780821917808
80,2018.5780821917808
22,2018.5780821917808
30,2018.5780821917808
62,2018.5780821917808
9,2018.5780821917808
57,2018.5780821917808
12,2018.5780821917808
11,2018.5780821917808
28,2018.5780821917808
24,2018.5780821917808
29,2018.5780821917808
42,2018.5780821917808
71,2018.5780821917808
80,2018.5780821917808
22,2018.5780821917808
30,2018.5780821917808
62,2018.5780821917808
9,2018.5780821917808
57,2018.5780821917808
12,2018.5780821917808
11,2018.5780821917808
28,2018.5780821917808
80,2018.5780821917808
82,2018.5780821917808
30,2018.5780821917808
27,2018.5780821917808
91,2018.5780821917808
70,2018.5780821917808
51,2018.6575342465753
18,2018.6575342465753
98,2018.6575342465753
97,2018.6575342465753
8,2018.6575342465753
27,2018.6575342465753
18,2018.6575342465753
18,2018.6575342465753
68,2018.6575342465753
55,2018.6575342465753
41,2018.6575342465753
70,2018.6575342465753
72,2018.6575342465753
100,2018.6575342465753
62,2018.6575342465753
40,2018.6575342465753
11,2018.6575342465753
7,2018.6575342465753
75,2018.6575342465753
65,2018.6575342465753
27,2018.6575342465753
37,2018.7452054794521
88,2018.7452054794521
13,2018.7452054794521
25,2018.7452054794521
60,2018.7452054794521
40,2018.7452054794521
12,2018.7452054794521
55,2018.7452054794521
12,2018.7452054794521
60,2018.7452054794521
30,2018.7452054794521
56,2018.7452054794521
100,2018.7452054794521
44,2018.7452054794521
71,2018.7452054794521
6,2018.7452054794521
51,2018.7452054794521
7,2018.7452054794521
62,2018.7452054794521
6,2018.7452054794521
86,2018.7452054794521
77,2018.7452054794521
75,2018.7452054794521
80,2018.7452054794521
95,2018.7452054794521
26,2018.7452054794521
65,2018.8301369863013
71,2018.8301369863013
12,2018.8301369863013
73,2018.8301369863013
92,2018.8301369863013
13,2018.8301369863013
50,2018.8301369863013
20,2018.8301369863013
12,2018.8301369863013
21,2018.8301369863013
2,2018.8301369863013
75,2018.8301369863013
17,2018.8301369863013
22,2018.8301369863013
15,2018.8301369863013
15,2018.8301369863013
57,2018.8301369863013
41,2018.8301369863013
22,2018.8301369863013
24,2018.8301369863013
60,2018.8301369863013
22,2018.8301369863013
67,2018.8301369863013
15,2018.8301369863013
64,2018.8301369863013
68,2018.9123287671232
20,2018.9123287671232
45,2018.9123287671232
15,2018.9123287671232
70,2018.9123287671232
38,2018.9123287671232
63,2018.9123287671232
19,2018.9123287671232
10,2018.9123287671232
21,2018.9123287671232
15,2018.9123287671232
80,2018.9123287671232
57,2018.9123287671232
34,2018.9123287671232
12,2018.9123287671232
85,2018.9123287671232
30,2018.9123287671232
50,2018.9123287671232
100,2019.0821917808219
65,2019.0876712328768
16,2019.0876712328768
80,2019.0876712328768
88,2019.0986301369862
15,2019.1150684931506
32,2019.1150684931506
90,2019.1178082191782
48,2019.1178082191782
50,2019.1178082191782
5,2019.1178082191782
62,2019.1205479452055
94,2019.1205479452055
38,2019.1205479452055
30,2019.1205479452055
100,2019.123287671233
48,2019.1260273972603
50,2019.1342465753426
58,2019.1342465753426
60,2019.1424657534246
64,2019.1424657534246
30,2019.1424657534246
82,2019.145205479452
52,2019.145205479452
100,2019.145205479452
52,2019.145205479452
100,2019.1561643835616
90,2019.1561643835616
4,2019.164383561644
70,2019.1753424657534
12,2019.1753424657534
26,2019.1808219178083
94,2019.1835616438357
88,2019.1835616438357
66,2019.1835616438357
36,2019.194520547945
36,2019.194520547945
16,2019.194520547945
43,2019.1972602739727
20,2019.1972602739727
100,2019.1972602739727
38,2019.1972602739727
80,2019.2109589041097
22,2019.2109589041097
84,2019.2109589041097
80,2019.2109589041097
100,2019.2109589041097
46,2019.2109589041097
32,2019.2109589041097
42,2019.2109589041097
96,2019.2164383561644
98,2019.2164383561644
64,2019.2164383561644
98,2019.2164383561644
60,2019.2164383561644
66,2019.2219178082191
76,2019.2219178082191
70,2019.2219178082191
96,2019.2219178082191
30,2019.2301369863014
70,2019.2356164383561
96,2019.2356164383561
30,2019.2356164383561
100,2019.2410958904109
30,2019.2410958904109
10,2019.2410958904109
90,2019.2493150684932
80,2019.2493150684932
30,2019.2493150684932
64,2019.2493150684932
98,2019.2520547945205
100,2019.2547945205479
10,2019.2547945205479
72,2019.2547945205479
74,2019.2602739726028
80,2019.2602739726028
60,2019.2602739726028
100,2019.268493150685
98,2019.268493150685
30,2019.268493150685
8,2019.268493150685
10,2019.268493150685
65,2019.2739726027398
100,2019.2739726027398
65,2019.2739726027398
20,2019.2739726027398
78,2019.2767123287672
10,2019.2767123287672
40,2019.2794520547945
40,2019.2794520547945
40,2019.2876712328766
40,2019.2876712328766
100,2019.2931506849316
50,2019.2931506849316
28,2019.2931506849316
86,2019.2931506849316
80,2019.2931506849316
98,2019.295890410959
48,2019.3068493150686
48,2019.3068493150686
50,2019.3123287671233
40,2019.3123287671233
24,2019.3123287671233
16,2019.3123287671233
12,2019.3123287671233
20,2019.3123287671233
34,2019.3150684931506
98,2019.317808219178
92,2019.317808219178
10,2019.3260273972603
64,2019.3260273972603
82,2019.3260273972603
36,2019.3260273972603
16,2019.3260273972603
44,2019.3260273972603
64,2019.331506849315
92,2019.331506849315
96,2019.331506849315
66,2019.331506849315
98,2019.331506849315
72,2019.33698630137
54,2019.33698630137
28,2019.33698630137
40,2019.33698630137
100,2019.345205479452
14,2019.345205479452
40,2019.345205479452
14,2019.345205479452
100,2019.3479452054794
52,2019.3479452054794
16,2019.3506849315067
100,2019.3534246575343
46,2019.3534246575343
58,2019.3561643835617
12,2019.3561643835617
24,2019.3561643835617
80,2019.3643835616438
32,2019.3643835616438
18,2019.3643835616438
86,2019.3643835616438
61,2019.3671232876711
20,2019.3698630136987
39,2019.3698630136987
6,2019.3698630136987
16,2019.3698630136987
96,2019.3698630136987
52,2019.3698630136987
66,2019.3698630136987
56,2019.3835616438357
46,2019.3835616438357
62,2019.3835616438357
56,2019.3835616438357
66,2019.386301369863
86,2019.3890410958904
50,2019.3890410958904
20,2019.3890410958904
75,2019.3890410958904
50,2019.3890410958904
56,2019.3945205479451
16,2019.3945205479451
44,2019.3945205479451
58,2019.3945205479451
84,2019.3945205479451
100,2019.3945205479451
54,2019.3945205479451
28,2019.4109589041095
72,2019.4109589041095
68,2019.4136986301369
40,2019.4136986301369
54,2019.4191780821918
52,2019.4191780821918
86,2019.4191780821918
82,2019.4191780821918
100,2019.4246575342465
16,2019.4246575342465
90,2019.4246575342465
39,2019.4246575342465
90,2019.4246575342465
39,2019.4246575342465
46,2019.427397260274
60,2019.4301369863015
44,2019.4301369863015
30,2019.4301369863015
58,2019.4301369863015
100,2019.4383561643835
30,2019.4383561643835
98,2019.441095890411
16,2019.4438356164383
20,2019.4493150684932
84,2019.4493150684932
6,2019.4493150684932
8,2019.4493150684932
50,2019.4575342465753
24,2019.4602739726026
72,2019.4602739726026
50,2019.4630136986302
48,2019.4657534246576
100,2019.4767123287672
25,2019.4767123287672
98,2019.4767123287672
20,2019.4767123287672
4,2019.4767123287672
68,2019.482191780822
40,2019.482191780822
6,2019.482191780822
96,2019.495890410959
48,2019.495890410959
42,2019.495890410959
54,2019.495890410959
5,2019.495890410959
70,2019.495890410959
44,2019.495890410959
58,2019.495890410959
52,2019.495890410959
100,2019.4986301369863
100,2019.5013698630137
80,2019.5013698630137
100,2019.5150684931507
100,2019.5150684931507
60,2019.5150684931507
100,2019.5205479452054
78,2019.5232876712328
86,2019.5232876712328
100,2019.5342465753424
82,2019.5342465753424
22,2019.5342465753424
22,2019.5342465753424
100,2019.5342465753424
54,2019.5369863013698
86,2019.5369863013698
92,2019.5397260273974
48,2019.5397260273974
48,2019.5397260273974
100,2019.545205479452
86,2019.5534246575342
42,2019.5534246575342
12,2019.5534246575342
100,2019.5561643835617
80,2019.5561643835617
58,2019.558904109589
82,2019.5616438356165
88,2019.5643835616438
60,2019.572602739726
21,2019.572602739726
86,2019.572602739726
86,2019.572602739726
100,2019.572602739726
70,2019.572602739726
31,2019.5753424657535
58,2019.5780821917808
25,2019.5780821917808
40,2019.5780821917808
60,2019.5780821917808
74,2019.5780821917808
24,2019.5780821917808
42,2019.5808219178082
74,2019.5808219178082
70,2019.5808219178082
80,2019.5835616438355
36,2019.5835616438355
82,2019.5835616438355
96,2019.5835616438355
48,2019.5835616438355
40,2019.5917808219178
100,2019.5945205479452
40,2019.5945205479452
20,2019.5945205479452
58,2019.5945205479452
10,2019.5945205479452
5,2019.5972602739726
16,2019.5972602739726
60,2019.6027397260275
16,2019.6027397260275
14,2019.6027397260275
22,2019.6027397260275
42,2019.6109589041096
16,2019.6109589041096
15,2019.6164383561643
54,2019.6164383561643
90,2019.6164383561643
62,2019.6191780821919
38,2019.6191780821919
88,2019.6191780821919
90,2019.6219178082192
2,2019.6219178082192
80,2019.6219178082192
54,2019.6219178082192
98,2019.6219178082192
66,2019.6219178082192
60,2019.6301369863013
54,2019.6301369863013
98,2019.6328767123289
44,2019.6356164383562
78,2019.6356164383562
5,2019.6356164383562
46,2019.6383561643836
64,2019.641095890411
40,2019.641095890411
80,2019.641095890411
96,2019.641095890411
8,2019.641095890411
90,2019.6493150684933
46,2019.6493150684933
52,2019.6493150684933
44,2019.654794520548
52,2019.654794520548
72,2019.6712328767123
20,2019.6712328767123
30,2019.6712328767123
66,2019.6712328767123
4,2019.6712328767123
82,2019.6712328767123
84,2019.6712328767123
62,2019.6739726027397
34,2019.6794520547944
10,2019.6794520547944
50,2019.6794520547944
62,2019.6876712328767
16,2019.6876712328767
20,2019.690410958904
48,2019.6931506849314
58,2019.6931506849314
48,2019.6931506849314
17,2019.6931506849314
100,2019.695890410959
40,2019.7068493150684
20,2019.7068493150684
10,2019.7068493150684
20,2019.7095890410958
26,2019.7095890410958
98,2019.7095890410958
28,2019.7095890410958
44,2019.7123287671234
44,2019.7123287671234
6,2019.7123287671234
78,2019.717808219178
54,2019.717808219178
25,2019.717808219178
10,2019.717808219178
38,2019.717808219178
50,2019.7260273972602
56,2019.7260273972602
18,2019.7260273972602
66,2019.7260273972602
30,2019.731506849315
8,2019.731506849315
37,2019.7342465753425
100,2019.7342465753425
90,2019.7369863013698
52,2019.7369863013698
44,2019.7369863013698
36,2019.7369863013698
80,2019.7452054794521
55,2019.7452054794521
86,2019.7452054794521
4,2019.7452054794521
16,2019.7452054794521
100,2019.7479452054795
28,2019.7506849315068
16,2019.7506849315068
58,2019.7534246575342
88,2019.7561643835616
100,2019.7561643835616
98,2019.7561643835616
100,2019.7561643835616
94,2019.7643835616439
72,2019.7643835616439
36,2019.7643835616439
18,2019.7643835616439
74,2019.7698630136986
28,2019.7698630136986
60,2019.7698630136986
82,2019.772602739726
42,2019.772602739726
36,2019.7835616438356
70,2019.7835616438356
18,2019.7835616438356
32,2019.7835616438356
75,2019.7835616438356
80,2019.786301369863
48,2019.7890410958903
66,2019.7890410958903
22,2019.7890410958903
68,2019.7890410958903
26,2019.7890410958903
92,2019.7917808219179
100,2019.7945205479452
48,2019.7945205479452
34,2019.805479452055
84,2019.805479452055
60,2019.805479452055
100,2019.805479452055
64,2019.8082191780823
22,2019.8082191780823
39,2019.8109589041096
89,2019.813698630137
100,2019.813698630137
26,2019.8301369863013
100,2019.8301369863013
80,2019.841095890411
10,2019.841095890411
58,2019.841095890411
66,2019.841095890411
92,2019.841095890411
10,2019.8438356164384
81,2019.8465753424657
60,2019.8465753424657
98,2019.849315068493
54,2019.8520547945207
8,2019.8520547945207
78,2019.8602739726027
18,2019.8602739726027
26,2019.8657534246574
54,2019.8657534246574
78,2019.868493150685
96,2019.868493150685
74,2019.8712328767124
12,2019.8712328767124
62,2019.8712328767124
88,2019.8794520547945
80,2019.8794520547945
22,2019.8794520547945
80,2019.8794520547945
94,2019.8821917808218
52,2019.8849315068494
20,2019.8849315068494
50,2019.890410958904
48,2019.890410958904
26,2019.890410958904
10,2019.890410958904
52,2019.890410958904
28,2019.890410958904
77,2019.890410958904
85,2019.890410958904
98,2019.8986301369864
89,2019.8986301369864
75,2019.8986301369864
80,2019.9013698630138
40,2019.9013698630138
44,2019.9041095890411
100,2019.9178082191781
50,2019.9178082191781
100,2019.9178082191781
78,2019.9205479452055
28,2019.9232876712329
74,2019.9369863013699
78,2019.9369863013699
44,2019.9424657534246
74,2019.9424657534246
60,2019.9561643835616
50,2019.9561643835616
40,2019.958904109589
96,2019.958904109589
76,2019.9616438356165
64,2019.964383561644
100,2019.9671232876713
76,2019.9671232876713
54,2019.986301369863
100,2019.9945205479453
50,2020.0164383561644
70,2020.0164383561644
74,2020.0164383561644
84,2020.0164383561644
83,2020.0191780821917
98,2020.0191780821917
100,2020.021917808219
88,2020.0246575342467
100,2020.0301369863014
70,2020.0301369863014
64,2020.035616438356
88,2020.035616438356
78,2020.035616438356
26,2020.035616438356
50,2020.041095890411
70,2020.041095890411
30,2020.041095890411
54,2020.041095890411
12,2020.0438356164384
86,2020.0465753424658
10,2020.0465753424658
94,2020.0465753424658
84,2020.0575342465754
60,2020.0575342465754
78,2020.0575342465754
78,2020.0575342465754
86,2020.0657534246575
92,2020.0657534246575
14,2020.0657534246575
66,2020.0767123287671
78,2020.0767123287671
14,2020.0767123287671
76,2020.0767123287671
64,2020.0794520547945
34,2020.0794520547945
86,2020.0821917808219
88,2020.0849315068492
44,2020.0849315068492
16,2020.0849315068492
70,2020.0931506849315
50,2020.0931506849315
20,2020.0931506849315
75,2020.0931506849315
90,2020.0986301369862
96,2020.1041095890412
74,2020.1041095890412
54,2020.1041095890412
24,2020.1041095890412
40,2020.1123287671232
90,2020.1123287671232
64,2020.1123287671232
68,2020.1178082191782
80,2020.123287671233
82,2020.131506849315
50,2020.131506849315
78,2020.131506849315
88,2020.131506849315
76,2020.13698630137
38,2020.13698630137
78,2020.1397260273973
50,2020.1424657534246
100,2020.150684931507
52,2020.150684931507
84,2020.150684931507
94,2020.1534246575343
66,2020.1561643835616
34,2020.1561643835616
74,2020.158904109589
48,2020.158904109589
60,2020.1671232876713
22,2020.172602739726
64,2020.172602739726
48,2020.172602739726
92,2020.172602739726
28,2020.172602739726
44,2020.172602739726
20,2020.172602739726
80,2020.1753424657534
86,2020.1780821917807
58,2020.1780821917807
74,2020.1780821917807
98,2020.186301369863
60,2020.186301369863
10,2020.186301369863
8,2020.186301369863
32,2020.194520547945
44,2020.194520547945
50,2020.194520547945
30,2020.194520547945
100,2020.194520547945
80,2020.1972602739727
76,2020.2054794520548
44,2020.2054794520548
10,2020.2054794520548
30,2020.2109589041097
70,2020.2109589041097
12,2020.2109589041097
100,2020.213698630137
50,2020.2301369863014
24,2020.2301369863014
42,2020.2301369863014
50,2020.2356164383561
44,2020.2356164383561
6,2020.2356164383561
43,2020.2438356164384
54,2020.2438356164384
10,2020.2438356164384
30,2020.2438356164384
60,2020.2493150684932
60,2020.2493150684932
50,2020.2630136986302
20,2020.268493150685
56,2020.282191780822
62,2020.2876712328766
10,2020.2876712328766
26,2020.2931506849316
50,2020.2931506849316
70,2020.3013698630136
14,2020.3205479452056
44,2020.323287671233
48,2020.3260273972603
50,2020.3260273972603
50,2020.331506849315
100,2020.3424657534247
18,2020.3424657534247
64,2020.3479452054794
14,2020.3506849315067
28,2020.358904109589
30,2020.358904109589
8,2020.3643835616438
30,2020.3698630136987
34,2020.3808219178081
58,2020.3808219178081
74,2020.3835616438357
22,2020.4
48,2020.4164383561645
82,2020.4164383561645
82,2020.4164383561645
60,2020.4191780821918
14,2020.4191780821918
8,2020.4246575342465
62,2020.4328767123288
68,2020.4328767123288
10,2020.4438356164383
56,2020.4520547945206
14,2020.454794520548
35,2020.4575342465753
6,2020.4602739726026
2,2020.4630136986302
14,2020.4630136986302
26,2020.4630136986302
72,2020.4712328767123
20,2020.4712328767123
18,2020.4767123287672
58,2020.4794520547946
6,2020.495890410959
10,2020.495890410959
8,2020.495890410959
62,2020.495890410959
44,2020.495890410959
32,2020.495890410959
68,2020.517808219178
6,2020.5205479452054
30,2020.5205479452054
4,2020.5205479452054
20,2020.5287671232877
62,2020.5287671232877
40,2020.5342465753424
10,2020.5369863013698
38,2020.5479452054794
44,2020.5479452054794
18,2020.5506849315068
38,2020.5534246575342
22,2020.5534246575342
6,2020.558904109589
58,2020.558904109589
68,2020.5698630136985
20,2020.5698630136985
50,2020.5753424657535
48,2020.5780821917808
30,2020.5780821917808
8,2020.5863013698631
26,2020.5945205479452
100,2020.6054794520549
15,2020.6054794520549
76,2020.6164383561643
70,2020.6246575342466
62,2020.6356164383562
50,2020.6438356164383
50,2020.654794520548
16,2020.6657534246576
28,2020.668493150685
10,2020.6739726027397
16,2020.6739726027397
12,2020.6739726027397
22,2020.690410958904
90,2020.690410958904
32,2020.7013698630137
66,2020.7013698630137
10,2020.7013698630137
52,2020.7068493150684
34,2020.7123287671234
58,2020.7123287671234
8,2020.7205479452055
52,2020.7205479452055
100,2020.7205479452055
24,2020.7232876712328
80,2020.7287671232878
86,2020.7397260273972
44,2020.7452054794521
90,2020.7506849315068
16,2020.7698630136986
40,2020.7698630136986
22,2020.7780821917809
28,2020.7780821917809
36,2020.7835616438356
56,2020.7835616438356
60,2020.7890410958903
4,2019.495890410959
97,2019.495890410959
15,2019.495890410959
50,2019.495890410959
75,2019.495890410959
63,2019.495890410959
45,2019.495890410959
59,2019.495890410959
9,2019.495890410959
12,2019.495890410959
95,2019.495890410959
19,2019.495890410959
42,2019.495890410959
47,2019.495890410959
84,2019.495890410959
80,2019.495890410959
15,2019.495890410959
43,2019.495890410959
11,2019.495890410959
30,2019.495890410959
50,2019.495890410959
10,2019.495890410959
100,2019.495890410959
100,2019.495890410959
4,2019.495890410959
60,2019.495890410959
39,2019.495890410959
55,2019.495890410959
35,2019.495890410959
15,2019.495890410959
20,2019.495890410959
60,2019.495890410959
5,2019.495890410959
55,2019.495890410959
10,2019.495890410959
95,2019.495890410959
11,2019.4986301369863
26,2019.4986301369863
6,2019.4986301369863
56,2019.4986301369863
53,2019.4986301369863
54,2019.4986301369863
41,2019.4986301369863
87,2019.4986301369863
26,2019.4986301369863
34,2019.4986301369863
40,2019.4986301369863
70,2019.4986301369863
20,2019.4986301369863
36,2019.4986301369863
26,2019.4986301369863
58,2019.4986301369863
96,2019.4986301369863
39,2019.4986301369863
72,2019.4986301369863
62,2019.4986301369863
100,2019.4986301369863
29,2019.4986301369863
63,2019.4986301369863
28,2019.4986301369863
66,2019.4986301369863
5,2019.4986301369863
75,2019.4986301369863
15,2019.4986301369863
68,2019.4986301369863
43,2019.4986301369863
52,2019.4986301369863
15,2019.4986301369863
58,2019.4986301369863
50,2019.4986301369863
5,2019.4986301369863
3,2019.4986301369863
19,2019.4986301369863
75,2019.4986301369863
20,2019.5013698630137
61,2019.5013698630137
16,2019.5013698630137
53,2019.5013698630137
5,2019.5013698630137
6,2019.5013698630137
22,2019.5013698630137
20,2019.5013698630137
13,2019.5013698630137
65,2019.5013698630137
12,2019.5013698630137
100,2019.5013698630137
64,2019.5013698630137
60,2019.5013698630137
26,2019.5013698630137
50,2019.5013698630137
50,2019.5013698630137
75,2019.5013698630137
100,2019.5013698630137
38,2019.495890410959
73,2019.495890410959
19,2019.495890410959
65,2019.495890410959
19,2019.495890410959
48,2019.495890410959
8,2019.495890410959
90,2019.495890410959
19,2019.495890410959
4,2019.495890410959
81,2019.495890410959
17,2019.495890410959
71,2019.495890410959
63,2019.495890410959
6,2019.495890410959
12,2019.495890410959
29,2019.495890410959
67,2019.495890410959
6,2019.495890410959
35,2019.495890410959
7,2019.495890410959
5,2019.495890410959
47,2019.495890410959
61,2019.495890410959
16,2019.495890410959
7,2019.495890410959
2,2019.495890410959
34,2019.495890410959
17,2019.495890410959
3,2019.495890410959
10,2019.495890410959
12,2019.495890410959
11,2019.495890410959
29,2019.495890410959
100,2019.495890410959
47,2019.495890410959
90,2019.495890410959
36,2019.495890410959
3,2019.495890410959
70,2019.495890410959
80,2019.495890410959
62,2019.495890410959
80,2019.495890410959
40,2019.495890410959
70,2019.495890410959
28,2019.495890410959
75,2019.495890410959
37,2019.495890410959
65,2019.495890410959
58,2019.495890410959
82,2019.495890410959
50,2019.495890410959
30,2019.495890410959
32,2019.495890410959
75,2019.495890410959
80,2019.495890410959
30,2019.495890410959
10,2019.495890410959
75,2019.495890410959
60,2019.495890410959
71,2019.495890410959
61,2019.495890410959
36,2019.495890410959
60,2019.495890410959
100,2019.495890410959
42,2019.495890410959
39,2019.495890410959
56,2019.495890410959
16,2019.495890410959
86,2019.495890410959
50,2019.495890410959
50,2019.495890410959
50,2019.495890410959
50,2019.495890410959
16,2019.495890410959
22,2019.495890410959
29,2019.495890410959
50,2019.495890410959
32,2019.495890410959
27,2019.495890410959
22,2019.495890410959
29,2019.495890410959
38,2019.495890410959
52,2019.495890410959
35,2019.495890410959
75,2019.495890410959
55,2019.495890410959
42,2019.495890410959
56,2019.495890410959
23,2019.495890410959
84,2019.495890410959
22,2019.495890410959
52,2019.495890410959
48,2019.495890410959
47,2019.495890410959
46,2019.495890410959
16,2019.495890410959
30,2019.5013698630137
50,2019.5013698630137
10,2019.5013698630137
5,2019.5013698630137
40,2019.495890410959
15,2019.5013698630137
55,2019.5013698630137
97,2019.5013698630137
21,2019.5013698630137
19,2019.5013698630137
38,2019.5013698630137
78,2019.5013698630137
74,2019.5013698630137
73,2019.5013698630137
3,2019.504109589041
79,2019.504109589041
21,2019.504109589041
32,2019.504109589041
26,2019.504109589041
33,2019.504109589041
21,2019.504109589041
5,2019.504109589041
34,2019.504109589041
42,2019.504109589041
5,2019.504109589041
20,2019.504109589041
100,2019.504109589041
75,2019.504109589041
25,2019.504109589041
75,2019.504109589041
50,2019.504109589041
11,2019.5068493150684
25,2019.5068493150684
100,2019.5068493150684
3,2019.5013698630137
5,2019.495890410959
18,2019.495890410959
49,2019.495890410959
15,2019.5068493150684
47,2019.5068493150684
52,2019.5068493150684
59,2019.5068493150684
43,2019.5068493150684
29,2019.5068493150684
15,2019.5068493150684
10,2019.5068493150684
25,2019.5068493150684
19,2019.504109589041
28,2019.504109589041
91,2019.504109589041
38,2019.504109589041
54,2019.504109589041
19,2019.5068493150684
58,2019.5068493150684
99,2019.5068493150684
38,2019.5068493150684
59,2019.5068493150684
53,2019.5068493150684
2,2019.5068493150684
82,2019.5068493150684
40,2019.5068493150684
57,2019.5068493150684
30,2019.5068493150684
25,2019.5068493150684
50,2019.5068493150684
57,2019.5068493150684
100,2019.5068493150684
100,2019.5068493150684
40,2019.5068493150684
63,2019.5068493150684
13,2019.5068493150684
25,2019.5068493150684
100,2019.5068493150684
40,2019.5068493150684
67,2019.5068493150684
12,2019.5068493150684
38,2019.5068493150684
23,2019.5068493150684
54,2019.5068493150684
25,2019.4986301369863
30,2019.4986301369863
50,2019.4986301369863
62,2019.5068493150684
15,2019.509589041096
30,2019.509589041096
29,2019.509589041096
18,2019.509589041096
42,2019.509589041096
38,2019.509589041096
80,2019.509589041096
87,2019.509589041096
27,2019.509589041096
75,2019.509589041096
75,2019.509589041096
50,2019.5123287671233
50,2019.5123287671233
43,2019.5123287671233
43,2019.5123287671233
48,2019.5150684931507
2,2019.5068493150684
70,2019.5068493150684
47,2019.5068493150684
19,2019.5123287671233
72,2019.5123287671233
38,2019.5123287671233
53,2019.5123287671233
74,2019.5123287671233
30,2019.5150684931507
20,2019.5150684931507
60,2019.5150684931507
80,2019.5150684931507
70,2019.5150684931507
34,2019.5150684931507
96,2019.4986301369863
72,2019.4986301369863
2,2019.504109589041
16,2019.504109589041
32,2019.495890410959
59,2019.5150684931507
52,2019.509589041096
15,2019.5150684931507
96,2019.5150684931507
2,2019.5150684931507
27,2019.5150684931507
86,2019.5150684931507
68,2019.5150684931507
10,2019.5150684931507
55,2019.5150684931507
2,2019.5150684931507
90,2019.5150684931507
33,2019.5150684931507
4,2019.5150684931507
37,2019.5150684931507
77,2019.509589041096
15,2019.509589041096
68,2019.509589041096
12,2019.509589041096
